X,V1,size,expr,time
41373,labels,69050,labelled_opart,8094400
41374,labels,69050,labelled_opart,8299300
41375,labels,69050,fpop,34957500
41376,labels,69050,fpop,27979900
41377,labels,69060,labelled_opart,8047700
41378,labels,69060,labelled_opart,8026100
41379,labels,69060,fpop,27632800
41380,labels,69060,labelled_opart,8051900
41381,labels,69060,fpop,27700300
41382,labels,69060,fpop,28515900
41383,labels,69070,labelled_opart,7736600
41384,labels,69070,fpop,26506400
41385,labels,69070,fpop,26200900
41386,labels,69070,labelled_opart,7554700
41387,labels,69070,fpop,26619100
41388,labels,69070,labelled_opart,7796700
41389,labels,69080,fpop,26064900
41390,labels,69080,labelled_opart,7745900
41391,labels,69080,labelled_opart,7835800
41392,labels,69080,labelled_opart,7842600
41393,labels,69080,fpop,27077200
41394,labels,69080,fpop,26916700
41395,labels,69090,fpop,27458700
41396,labels,69090,fpop,27872300
41397,labels,69090,labelled_opart,8172100
41398,labels,69090,labelled_opart,8255400
41399,labels,69090,labelled_opart,8338100
41400,labels,69090,fpop,28791900
41401,labels,69100,fpop,27922900
41402,labels,69100,fpop,28891600
41403,labels,69100,labelled_opart,8372300
41404,labels,69100,labelled_opart,8437200
41405,labels,69100,fpop,31284600
41406,labels,69100,labelled_opart,8408700
41407,labels,69110,fpop,39138100
41408,labels,69110,fpop,32813000
41409,labels,69110,labelled_opart,8093300
41410,labels,69110,fpop,27831600
41411,labels,69110,labelled_opart,8208900
41412,labels,69110,labelled_opart,8197000
41413,labels,69120,fpop,27775400
41414,labels,69120,labelled_opart,8362000
41415,labels,69120,labelled_opart,8418800
41416,labels,69120,fpop,29256300
41417,labels,69120,labelled_opart,8251500
41418,labels,69120,fpop,28740600
41419,labels,69130,fpop,28309300
41420,labels,69130,labelled_opart,8419800
41421,labels,69130,fpop,29993400
41422,labels,69130,labelled_opart,8596000
41423,labels,69130,labelled_opart,8286300
41424,labels,69130,fpop,29548800
41425,labels,69140,fpop,34648700
41426,labels,69140,labelled_opart,10229800
41427,labels,69140,labelled_opart,9856400
41428,labels,69140,fpop,33513900
41429,labels,69140,fpop,32989300
41430,labels,69140,labelled_opart,9555500
41431,labels,69150,labelled_opart,8725300
41432,labels,69150,labelled_opart,8785700
41433,labels,69150,fpop,29699500
41434,labels,69150,fpop,30046100
41435,labels,69150,labelled_opart,8619400
41436,labels,69150,fpop,32087500
41437,labels,69160,fpop,31672500
41438,labels,69160,fpop,32137000
41439,labels,69160,labelled_opart,8326900
41440,labels,69160,labelled_opart,8484100
41441,labels,69160,fpop,31447000
41442,labels,69160,labelled_opart,8317200
41443,labels,69170,fpop,30604200
41444,labels,69170,fpop,31067800
41445,labels,69170,labelled_opart,9142200
41446,labels,69170,labelled_opart,8318200
41447,labels,69170,fpop,31383400
41448,labels,69170,labelled_opart,8728400
41449,labels,69180,fpop,29604000
41450,labels,69180,labelled_opart,8072500
41451,labels,69180,labelled_opart,8403800
41452,labels,69180,fpop,31206400
41453,labels,69180,labelled_opart,8377500
41454,labels,69180,fpop,32463000
41455,labels,69190,fpop,33674800
41456,labels,69190,fpop,27879900
41457,labels,69190,fpop,27599500
41458,labels,69190,labelled_opart,8089600
41459,labels,69190,labelled_opart,8065800
41460,labels,69190,labelled_opart,8068800
41461,labels,69200,labelled_opart,8126100
41462,labels,69200,fpop,31764700
41463,labels,69200,fpop,37115300
41464,labels,69200,fpop,30391700
41465,labels,69200,labelled_opart,8515100
41466,labels,69200,labelled_opart,8613300
41467,labels,69210,fpop,32056500
41468,labels,69210,fpop,33269300
41469,labels,69210,labelled_opart,9257900
41470,labels,69210,fpop,32881300
41471,labels,69210,labelled_opart,8914800
41472,labels,69210,labelled_opart,9029900
41473,labels,69220,fpop,31777800
41474,labels,69220,labelled_opart,8703200
41475,labels,69220,labelled_opart,8616500
41476,labels,69220,fpop,32547900
41477,labels,69220,fpop,32087500
41478,labels,69220,labelled_opart,8652800
41479,labels,69230,labelled_opart,8461300
41480,labels,69230,fpop,30923100
41481,labels,69230,labelled_opart,8423600
41482,labels,69230,fpop,31134800
41483,labels,69230,fpop,31235400
41484,labels,69230,labelled_opart,8468000
41485,labels,69240,fpop,32857600
41486,labels,69240,fpop,32131300
41487,labels,69240,fpop,31948700
41488,labels,69240,labelled_opart,8681400
41489,labels,69240,labelled_opart,8969300
41490,labels,69240,labelled_opart,9006100
41491,labels,69250,labelled_opart,8636300
41492,labels,69250,fpop,29711000
41493,labels,69250,labelled_opart,8656200
41494,labels,69250,fpop,30058800
41495,labels,69250,fpop,29763300
41496,labels,69250,labelled_opart,8624500
41497,labels,69260,labelled_opart,8493800
41498,labels,69260,fpop,28398200
41499,labels,69260,fpop,28152000
41500,labels,69260,labelled_opart,8345500
41501,labels,69260,labelled_opart,8360300
41502,labels,69260,fpop,29235400
41503,labels,69270,labelled_opart,8106400
41504,labels,69270,labelled_opart,9858000
41505,labels,69270,fpop,28955800
41506,labels,69270,labelled_opart,8566600
41507,labels,69270,fpop,28917100
41508,labels,69270,fpop,30466500
41509,labels,69280,labelled_opart,8115600
41510,labels,69280,fpop,29169500
41511,labels,69280,labelled_opart,8501200
41512,labels,69280,fpop,30828000
41513,labels,69280,fpop,29448800
41514,labels,69280,labelled_opart,8315200
41515,labels,69290,fpop,28925900
41516,labels,69290,fpop,29161000
41517,labels,69290,labelled_opart,9618500
41518,labels,69290,labelled_opart,9849800
41519,labels,69290,labelled_opart,9022000
41520,labels,69290,fpop,29868200
41521,labels,69300,labelled_opart,9146400
41522,labels,69300,fpop,29530100
41523,labels,69300,fpop,28731400
41524,labels,69300,labelled_opart,8398400
41525,labels,69300,labelled_opart,8460200
41526,labels,69300,fpop,28663300
41527,labels,69310,fpop,29872900
41528,labels,69310,labelled_opart,8630800
41529,labels,69310,fpop,29710600
41530,labels,69310,labelled_opart,8826400
41531,labels,69310,labelled_opart,8845300
41532,labels,69310,fpop,29741600
41533,labels,69320,labelled_opart,8819500
41534,labels,69320,labelled_opart,9392400
41535,labels,69320,labelled_opart,8684600
41536,labels,69320,fpop,30350700
41537,labels,69320,fpop,29999800
41538,labels,69320,fpop,29847800
41539,labels,69330,fpop,29859400
41540,labels,69330,labelled_opart,8760100
41541,labels,69330,fpop,30595500
41542,labels,69330,labelled_opart,8625500
41543,labels,69330,fpop,30309000
41544,labels,69330,labelled_opart,8589300
41545,labels,69340,fpop,29270900
41546,labels,69340,labelled_opart,8438900
41547,labels,69340,fpop,28721400
41548,labels,69340,fpop,29667900
41549,labels,69340,labelled_opart,9238500
41550,labels,69340,labelled_opart,8937800
41551,labels,69350,fpop,28135800
41552,labels,69350,labelled_opart,8370000
41553,labels,69350,fpop,32210700
41554,labels,69350,labelled_opart,8529800
41555,labels,69350,fpop,30189800
41556,labels,69350,labelled_opart,8603800
41557,labels,69360,fpop,28361000
41558,labels,69360,labelled_opart,8065400
41559,labels,69360,fpop,28030400
41560,labels,69360,fpop,29071300
41561,labels,69360,labelled_opart,8153300
41562,labels,69360,labelled_opart,8335700
41563,labels,69370,labelled_opart,7818700
41564,labels,69370,labelled_opart,7831400
41565,labels,69370,fpop,27542500
41566,labels,69370,fpop,33011300
41567,labels,69370,labelled_opart,9301100
41568,labels,69370,fpop,30205400
41569,labels,69380,fpop,33165500
41570,labels,69380,fpop,31861300
41571,labels,69380,labelled_opart,9165000
41572,labels,69380,labelled_opart,8130300
41573,labels,69380,fpop,27589600
41574,labels,69380,labelled_opart,8053200
41575,labels,69390,fpop,28352400
41576,labels,69390,labelled_opart,8368700
41577,labels,69390,fpop,28123200
41578,labels,69390,labelled_opart,8292100
41579,labels,69390,labelled_opart,8300700
41580,labels,69390,fpop,28083200
41581,labels,69400,labelled_opart,7999000
41582,labels,69400,labelled_opart,8195900
41583,labels,69400,fpop,28845800
41584,labels,69400,fpop,27772200
41585,labels,69400,labelled_opart,8011000
41586,labels,69400,fpop,29903400
41587,labels,69410,fpop,27447800
41588,labels,69410,labelled_opart,8177400
41589,labels,69410,labelled_opart,8356600
41590,labels,69410,labelled_opart,8297100
41591,labels,69410,fpop,28335200
41592,labels,69410,fpop,31370700
41593,labels,69420,fpop,32619400
41594,labels,69420,fpop,27389300
41595,labels,69420,labelled_opart,7838400
41596,labels,69420,labelled_opart,7838400
41597,labels,69420,labelled_opart,7832800
41598,labels,69420,fpop,26651100
41599,labels,69430,labelled_opart,8037600
41600,labels,69430,fpop,27603900
41601,labels,69430,labelled_opart,8045400
41602,labels,69430,fpop,29330000
41603,labels,69430,labelled_opart,8857400
41604,labels,69430,fpop,29885800
41605,labels,69440,labelled_opart,9067600
41606,labels,69440,fpop,30634800
41607,labels,69440,fpop,32571100
41608,labels,69440,fpop,31199100
41609,labels,69440,labelled_opart,8324600
41610,labels,69440,labelled_opart,8365500
41611,labels,69450,fpop,29103900
41612,labels,69450,labelled_opart,8310800
41613,labels,69450,labelled_opart,8427200
41614,labels,69450,fpop,28075400
41615,labels,69450,fpop,27675000
41616,labels,69450,labelled_opart,8223900
41617,labels,69460,fpop,29322800
41618,labels,69460,labelled_opart,9703500
41619,labels,69460,fpop,33410400
41620,labels,69460,labelled_opart,9844300
41621,labels,69460,fpop,37354900
41622,labels,69460,labelled_opart,9806400
41623,labels,69470,labelled_opart,9561400
41624,labels,69470,fpop,39502700
41625,labels,69470,fpop,32334600
41626,labels,69470,labelled_opart,9463200
41627,labels,69470,fpop,31829100
41628,labels,69470,labelled_opart,8776200
41629,labels,69480,labelled_opart,8826300
41630,labels,69480,fpop,30315400
41631,labels,69480,fpop,30699600
41632,labels,69480,labelled_opart,9482900
41633,labels,69480,fpop,33802800
41634,labels,69480,labelled_opart,9533100
41635,labels,69490,fpop,34521300
41636,labels,69490,labelled_opart,10524900
41637,labels,69490,fpop,31274000
41638,labels,69490,labelled_opart,8969700
41639,labels,69490,labelled_opart,8826400
41640,labels,69490,fpop,30628400
41641,labels,69500,labelled_opart,8885900
41642,labels,69500,fpop,30624900
41643,labels,69500,labelled_opart,8915400
41644,labels,69500,fpop,32431600
41645,labels,69500,labelled_opart,9466900
41646,labels,69500,fpop,34090300
41647,labels,69510,fpop,33103700
41648,labels,69510,fpop,32062200
41649,labels,69510,fpop,30587100
41650,labels,69510,labelled_opart,8617000
41651,labels,69510,labelled_opart,8573100
41652,labels,69510,labelled_opart,8513200
41653,labels,69520,fpop,29251400
41654,labels,69520,labelled_opart,8608400
41655,labels,69520,fpop,29280600
41656,labels,69520,labelled_opart,8552800
41657,labels,69520,fpop,32710000
41658,labels,69520,labelled_opart,10157900
41659,labels,69530,fpop,31741500
41660,labels,69530,labelled_opart,9405600
41661,labels,69530,fpop,33176600
41662,labels,69530,labelled_opart,10130200
41663,labels,69530,fpop,31827500
41664,labels,69530,labelled_opart,9017500
41665,labels,69540,fpop,30038600
41666,labels,69540,labelled_opart,8555300
41667,labels,69540,labelled_opart,8517200
41668,labels,69540,fpop,29500600
41669,labels,69540,fpop,29393800
41670,labels,69540,labelled_opart,8527100
41671,labels,69550,labelled_opart,8519500
41672,labels,69550,labelled_opart,8474900
41673,labels,69550,fpop,30486200
41674,labels,69550,fpop,32464300
41675,labels,69550,fpop,33782500
41676,labels,69550,labelled_opart,9114800
41677,labels,69560,labelled_opart,10825700
41678,labels,69560,fpop,35656400
41679,labels,69560,labelled_opart,10457400
41680,labels,69560,fpop,29453900
41681,labels,69560,fpop,29424900
41682,labels,69560,labelled_opart,8594900
41683,labels,69570,fpop,30827800
41684,labels,69570,labelled_opart,9497400
41685,labels,69570,labelled_opart,9971900
41686,labels,69570,fpop,33124400
41687,labels,69570,fpop,34281000
41688,labels,69570,labelled_opart,9798800
41689,labels,69580,fpop,31650900
41690,labels,69580,fpop,30636800
41691,labels,69580,labelled_opart,8521200
41692,labels,69580,labelled_opart,8678700
41693,labels,69580,labelled_opart,8633100
41694,labels,69580,fpop,29529100
41695,labels,69590,labelled_opart,8524100
41696,labels,69590,fpop,29422500
41697,labels,69590,fpop,29126000
41698,labels,69590,labelled_opart,9264100
41699,labels,69590,labelled_opart,9604200
41700,labels,69590,fpop,45019300
41701,labels,69600,fpop,35164300
41702,labels,69600,labelled_opart,10222600
41703,labels,69600,fpop,35323700
41704,labels,69600,labelled_opart,9231500
41705,labels,69600,labelled_opart,9410600
41706,labels,69600,fpop,33940900
41707,labels,69610,fpop,33955800
41708,labels,69610,labelled_opart,8935700
41709,labels,69610,fpop,35022500
41710,labels,69610,labelled_opart,9432700
41711,labels,69610,fpop,35203700
41712,labels,69610,labelled_opart,9928300
41713,labels,69620,fpop,36154000
41714,labels,69620,labelled_opart,8862500
41715,labels,69620,labelled_opart,9526800
41716,labels,69620,fpop,33594200
41717,labels,69620,fpop,34015500
41718,labels,69620,labelled_opart,9023400
41719,labels,69630,labelled_opart,9159700
41720,labels,69630,fpop,34826700
41721,labels,69630,fpop,35090000
41722,labels,69630,labelled_opart,9920800
41723,labels,69630,labelled_opart,10541900
41724,labels,69630,fpop,35511600
41725,labels,69640,fpop,32843900
41726,labels,69640,labelled_opart,9933600
41727,labels,69640,labelled_opart,9539500
41728,labels,69640,labelled_opart,9153700
41729,labels,69640,fpop,30871600
41730,labels,69640,fpop,30428200
41731,labels,69650,labelled_opart,8565800
41732,labels,69650,fpop,29677400
41733,labels,69650,fpop,30377800
41734,labels,69650,labelled_opart,9958100
41735,labels,69650,labelled_opart,9737100
41736,labels,69650,fpop,32341200
41737,labels,69660,labelled_opart,9503600
41738,labels,69660,labelled_opart,9764200
41739,labels,69660,fpop,35337100
41740,labels,69660,fpop,32112200
41741,labels,69660,labelled_opart,8973000
41742,labels,69660,fpop,30911500
41743,labels,69670,fpop,31866600
41744,labels,69670,labelled_opart,9154100
41745,labels,69670,fpop,32307200
41746,labels,69670,labelled_opart,9138200
41747,labels,69670,fpop,34559200
41748,labels,69670,labelled_opart,9969700
41749,labels,69680,fpop,37198700
41750,labels,69680,labelled_opart,10039900
41751,labels,69680,labelled_opart,9555700
41752,labels,69680,fpop,33792600
41753,labels,69680,labelled_opart,9142600
41754,labels,69680,fpop,31899000
41755,labels,69690,labelled_opart,8803500
41756,labels,69690,fpop,31069700
41757,labels,69690,fpop,31037500
41758,labels,69690,labelled_opart,11962300
41759,labels,69690,labelled_opart,9026300
41760,labels,69690,fpop,34758300
41761,labels,69700,fpop,33661500
41762,labels,69700,fpop,35010700
41763,labels,69700,labelled_opart,10250100
41764,labels,69700,fpop,34047500
41765,labels,69700,labelled_opart,9131800
41766,labels,69700,labelled_opart,9145500
41767,labels,69710,fpop,31753100
41768,labels,69710,labelled_opart,8859700
41769,labels,69710,labelled_opart,8795600
41770,labels,69710,fpop,32299600
41771,labels,69710,labelled_opart,8973500
41772,labels,69710,fpop,34313900
41773,labels,69720,fpop,35303100
41774,labels,69720,labelled_opart,9362400
41775,labels,69720,fpop,48835500
41776,labels,69720,labelled_opart,10585400
41777,labels,69720,labelled_opart,9205100
41778,labels,69720,fpop,30728100
41779,labels,69730,labelled_opart,8928400
41780,labels,69730,fpop,30413600
41781,labels,69730,labelled_opart,8800300
41782,labels,69730,labelled_opart,8825200
41783,labels,69730,fpop,30574000
41784,labels,69730,fpop,32266500
41785,labels,69740,fpop,35378600
41786,labels,69740,fpop,33311700
41787,labels,69740,labelled_opart,9881400
41788,labels,69740,labelled_opart,9337800
41789,labels,69740,fpop,32153000
41790,labels,69740,labelled_opart,8867500
41791,labels,69750,labelled_opart,8912100
41792,labels,69750,fpop,30341600
41793,labels,69750,labelled_opart,8900200
41794,labels,69750,labelled_opart,8997600
41795,labels,69750,fpop,30481700
41796,labels,69750,fpop,30151100
41797,labels,69760,fpop,32742000
41798,labels,69760,labelled_opart,10601000
41799,labels,69760,labelled_opart,9851300
41800,labels,69760,fpop,33486900
41801,labels,69760,labelled_opart,9754100
41802,labels,69760,fpop,33116300
41803,labels,69770,fpop,32450100
41804,labels,69770,fpop,31562800
41805,labels,69770,labelled_opart,9343200
41806,labels,69770,labelled_opart,9526000
41807,labels,69770,fpop,31714900
41808,labels,69770,labelled_opart,9371400
41809,labels,69780,fpop,31423800
41810,labels,69780,fpop,31895500
41811,labels,69780,labelled_opart,9347800
41812,labels,69780,fpop,31692300
41813,labels,69780,labelled_opart,9340300
41814,labels,69780,labelled_opart,9346200
41815,labels,69790,fpop,31743600
41816,labels,69790,labelled_opart,9185200
41817,labels,69790,fpop,31988000
41818,labels,69790,fpop,29639000
41819,labels,69790,labelled_opart,8707600
41820,labels,69790,labelled_opart,8750000
41821,labels,69800,labelled_opart,8638400
41822,labels,69800,labelled_opart,8510700
41823,labels,69800,labelled_opart,8524500
41824,labels,69800,fpop,29800600
41825,labels,69800,fpop,31418500
41826,labels,69800,fpop,35123300
41827,labels,69810,fpop,32771800
41828,labels,69810,labelled_opart,9273700
41829,labels,69810,labelled_opart,8948300
41830,labels,69810,labelled_opart,9802800
41831,labels,69810,fpop,31108700
41832,labels,69810,fpop,32973900
41833,labels,69820,labelled_opart,8565600
41834,labels,69820,fpop,32015800
41835,labels,69820,labelled_opart,8655700
41836,labels,69820,fpop,31891700
41837,labels,69820,fpop,34515100
41838,labels,69820,labelled_opart,10034100
41839,labels,69830,labelled_opart,9358500
41840,labels,69830,fpop,34773400
41841,labels,69830,fpop,34499600
41842,labels,69830,fpop,35984500
41843,labels,69830,labelled_opart,8633400
41844,labels,69830,labelled_opart,8640700
41845,labels,69840,labelled_opart,8941800
41846,labels,69840,labelled_opart,9029400
41847,labels,69840,fpop,34453300
41848,labels,69840,fpop,32737400
41849,labels,69840,fpop,33910600
41850,labels,69840,labelled_opart,9584100
41851,labels,69850,fpop,35486800
41852,labels,69850,fpop,32120300
41853,labels,69850,labelled_opart,9237800
41854,labels,69850,labelled_opart,9561700
41855,labels,69850,fpop,31404300
41856,labels,69850,labelled_opart,8568800
41857,labels,69860,fpop,30751100
41858,labels,69860,fpop,29409700
41859,labels,69860,labelled_opart,8645800
41860,labels,69860,labelled_opart,8639200
41861,labels,69860,labelled_opart,8732900
41862,labels,69860,fpop,29637600
41863,labels,69870,fpop,29521100
41864,labels,69870,labelled_opart,9227900
41865,labels,69870,labelled_opart,9158700
41866,labels,69870,fpop,33948700
41867,labels,69870,labelled_opart,10952200
41868,labels,69870,fpop,34689800
41869,labels,69880,labelled_opart,8609700
41870,labels,69880,labelled_opart,9007500
41871,labels,69880,fpop,31154300
41872,labels,69880,fpop,29389800
41873,labels,69880,labelled_opart,8727000
41874,labels,69880,fpop,29585100
41875,labels,69890,labelled_opart,8630800
41876,labels,69890,labelled_opart,8566300
41877,labels,69890,fpop,29600600
41878,labels,69890,labelled_opart,8614100
41879,labels,69890,fpop,31660900
41880,labels,69890,fpop,33349700
41881,labels,69900,fpop,35148200
41882,labels,69900,labelled_opart,9888900
41883,labels,69900,fpop,34177300
41884,labels,69900,labelled_opart,9131800
41885,labels,69900,fpop,31505400
41886,labels,69900,labelled_opart,9280200
41887,labels,69910,labelled_opart,9253500
41888,labels,69910,fpop,31363800
41889,labels,69910,fpop,31286200
41890,labels,69910,fpop,32349600
41891,labels,69910,labelled_opart,9469000
41892,labels,69910,labelled_opart,9672400
41893,labels,69920,labelled_opart,9528200
41894,labels,69920,fpop,32900800
41895,labels,69920,labelled_opart,9280900
41896,labels,69920,labelled_opart,9645300
41897,labels,69920,fpop,33350300
41898,labels,69920,fpop,30469800
41899,labels,69930,fpop,30511100
41900,labels,69930,fpop,30429500
41901,labels,69930,labelled_opart,8842300
41902,labels,69930,labelled_opart,8882800
41903,labels,69930,fpop,30951900
41904,labels,69930,labelled_opart,9771300
41905,labels,69940,fpop,33409300
41906,labels,69940,labelled_opart,9931000
41907,labels,69940,labelled_opart,9354300
41908,labels,69940,labelled_opart,9924500
41909,labels,69940,fpop,34727600
41910,labels,69940,fpop,32669500
41911,labels,69950,fpop,31539700
41912,labels,69950,labelled_opart,8873300
41913,labels,69950,fpop,30589000
41914,labels,69950,fpop,30430400
41915,labels,69950,labelled_opart,9310100
41916,labels,69950,labelled_opart,9368600
41917,labels,69960,fpop,30520700
41918,labels,69960,fpop,31416700
41919,labels,69960,fpop,31555900
41920,labels,69960,labelled_opart,9474100
41921,labels,69960,labelled_opart,9646400
41922,labels,69960,labelled_opart,9401500
41923,labels,69970,fpop,33388800
41924,labels,69970,labelled_opart,8940000
41925,labels,69970,labelled_opart,8974000
41926,labels,69970,fpop,30785300
41927,labels,69970,fpop,30670400
41928,labels,69970,labelled_opart,8872200
41929,labels,69980,fpop,29678900
41930,labels,69980,fpop,30897200
41931,labels,69980,labelled_opart,8970000
41932,labels,69980,labelled_opart,9463000
41933,labels,69980,fpop,31565400
41934,labels,69980,labelled_opart,9218500
41935,labels,69990,labelled_opart,9444400
41936,labels,69990,labelled_opart,8869300
41937,labels,69990,labelled_opart,9318700
41938,labels,69990,fpop,32420000
41939,labels,69990,fpop,30983900
41940,labels,69990,fpop,31846400
41941,labels,70000,labelled_opart,8595700
41942,labels,70000,fpop,29535500
41943,labels,70000,fpop,29534200
41944,labels,70000,fpop,31641700
41945,labels,70000,labelled_opart,9764100
41946,labels,70000,labelled_opart,9455400
41947,labels,70010,labelled_opart,9211300
41948,labels,70010,labelled_opart,9415600
41949,labels,70010,fpop,37515200
41950,labels,70010,fpop,35576900
41951,labels,70010,fpop,33203000
41952,labels,70010,labelled_opart,8915800
41953,labels,70020,fpop,30673400
41954,labels,70020,labelled_opart,8891900
41955,labels,70020,labelled_opart,8767200
41956,labels,70020,fpop,29807400
41957,labels,70020,fpop,31036800
41958,labels,70020,labelled_opart,9316900
41959,labels,70030,fpop,35860900
41960,labels,70030,labelled_opart,9488400
41961,labels,70030,fpop,32664700
41962,labels,70030,labelled_opart,11750300
41963,labels,70030,labelled_opart,9653900
41964,labels,70030,fpop,31409100
41965,labels,70040,labelled_opart,11086100
41966,labels,70040,fpop,31968300
41967,labels,70040,fpop,31805800
41968,labels,70040,labelled_opart,9092800
41969,labels,70040,fpop,32293200
41970,labels,70040,labelled_opart,9471100
41971,labels,70050,labelled_opart,9459800
41972,labels,70050,fpop,33326200
41973,labels,70050,labelled_opart,9579100
41974,labels,70050,fpop,34817900
41975,labels,70050,fpop,32520800
41976,labels,70050,labelled_opart,9208900
41977,labels,70060,labelled_opart,8830500
41978,labels,70060,labelled_opart,8910900
41979,labels,70060,fpop,31932500
41980,labels,70060,fpop,30671000
41981,labels,70060,labelled_opart,8863600
41982,labels,70060,fpop,30946700
41983,labels,70070,fpop,29577000
41984,labels,70070,labelled_opart,9477700
41985,labels,70070,labelled_opart,9545100
41986,labels,70070,fpop,32802600
41987,labels,70070,fpop,34653200
41988,labels,70070,labelled_opart,12720300
41989,labels,70080,labelled_opart,9981500
41990,labels,70080,fpop,31919700
41991,labels,70080,labelled_opart,8928500
41992,labels,70080,labelled_opart,8977100
41993,labels,70080,fpop,30901900
41994,labels,70080,fpop,31252600
41995,labels,70090,labelled_opart,8751200
41996,labels,70090,fpop,32045000
41997,labels,70090,labelled_opart,9556300
41998,labels,70090,fpop,33172500
41999,labels,70090,labelled_opart,11112600
42000,labels,70090,fpop,42979200
42001,labels,70100,labelled_opart,9702400
42002,labels,70100,fpop,32173300
42003,labels,70100,fpop,30609300
42004,labels,70100,fpop,29695800
42005,labels,70100,labelled_opart,8648800
42006,labels,70100,labelled_opart,8609600
42007,labels,70110,labelled_opart,8605100
42008,labels,70110,fpop,29477400
42009,labels,70110,fpop,29585900
42010,labels,70110,labelled_opart,8706500
42011,labels,70110,fpop,30575600
42012,labels,70110,labelled_opart,9266900
42013,labels,70120,labelled_opart,8600400
42014,labels,70120,labelled_opart,8652100
42015,labels,70120,fpop,29520300
42016,labels,70120,labelled_opart,8791600
42017,labels,70120,fpop,29902000
42018,labels,70120,fpop,30695500
42019,labels,70130,labelled_opart,9020000
42020,labels,70130,labelled_opart,9362800
42021,labels,70130,fpop,28938800
42022,labels,70130,fpop,27748000
42023,labels,70130,fpop,27754200
42024,labels,70130,labelled_opart,8154000
42025,labels,70140,fpop,27817500
42026,labels,70140,fpop,27645100
42027,labels,70140,fpop,28828100
42028,labels,70140,labelled_opart,8160000
42029,labels,70140,labelled_opart,8228600
42030,labels,70140,labelled_opart,8313100
42031,labels,70150,fpop,29887100
42032,labels,70150,fpop,33661200
42033,labels,70150,fpop,32840600
42034,labels,70150,labelled_opart,9406700
42035,labels,70150,labelled_opart,9396900
42036,labels,70150,labelled_opart,9060100
42037,labels,70160,labelled_opart,9998900
42038,labels,70160,fpop,31213700
42039,labels,70160,labelled_opart,8339600
42040,labels,70160,labelled_opart,8463700
42041,labels,70160,fpop,28114900
42042,labels,70160,fpop,28471200
42043,labels,70170,fpop,28629200
42044,labels,70170,labelled_opart,8324800
42045,labels,70170,labelled_opart,8344500
42046,labels,70170,fpop,31334700
42047,labels,70170,fpop,33132200
42048,labels,70170,labelled_opart,9791200
42049,labels,70180,fpop,33664000
42050,labels,70180,labelled_opart,9275400
42051,labels,70180,fpop,31995400
42052,labels,70180,fpop,28897000
42053,labels,70180,labelled_opart,8359500
42054,labels,70180,labelled_opart,8377500
42055,labels,70190,labelled_opart,8433800
42056,labels,70190,fpop,29150900
42057,labels,70190,fpop,28797400
42058,labels,70190,fpop,31705600
42059,labels,70190,labelled_opart,9162500
42060,labels,70190,labelled_opart,10467700
42061,labels,70200,labelled_opart,9501800
42062,labels,70200,fpop,34136400
42063,labels,70200,fpop,37558700
42064,labels,70200,labelled_opart,9383400
42065,labels,70200,labelled_opart,9716500
42066,labels,70200,fpop,29771400
42067,labels,70210,labelled_opart,8711300
42068,labels,70210,fpop,30020700
42069,labels,70210,labelled_opart,8643800
42070,labels,70210,labelled_opart,8761200
42071,labels,70210,fpop,30025300
42072,labels,70210,fpop,31185500
42073,labels,70220,labelled_opart,9092600
42074,labels,70220,fpop,33247900
42075,labels,70220,labelled_opart,15107200
42076,labels,70220,fpop,37226400
42077,labels,70220,labelled_opart,9533500
42078,labels,70220,fpop,31609400
42079,labels,70230,labelled_opart,9868900
42080,labels,70230,fpop,30943100
42081,labels,70230,labelled_opart,8869400
42082,labels,70230,fpop,29972100
42083,labels,70230,labelled_opart,8757200
42084,labels,70230,fpop,29752400
42085,labels,70240,labelled_opart,8678400
42086,labels,70240,fpop,30517600
42087,labels,70240,labelled_opart,9670000
42088,labels,70240,fpop,33273600
42089,labels,70240,fpop,37553200
42090,labels,70240,labelled_opart,9303700
42091,labels,70250,fpop,33969100
42092,labels,70250,fpop,31013700
42093,labels,70250,labelled_opart,8919800
42094,labels,70250,labelled_opart,8974200
42095,labels,70250,fpop,33063800
42096,labels,70250,labelled_opart,9236200
42097,labels,70260,fpop,30644600
42098,labels,70260,labelled_opart,10915600
42099,labels,70260,labelled_opart,10015100
42100,labels,70260,fpop,33542900
42101,labels,70260,labelled_opart,9965900
42102,labels,70260,fpop,33423100
42103,labels,70270,fpop,34274800
42104,labels,70270,labelled_opart,9518200
42105,labels,70270,labelled_opart,8984000
42106,labels,70270,fpop,31187900
42107,labels,70270,fpop,30783500
42108,labels,70270,labelled_opart,8938900
42109,labels,70280,labelled_opart,9069800
42110,labels,70280,fpop,30959700
42111,labels,70280,labelled_opart,10654600
42112,labels,70280,labelled_opart,10453700
42113,labels,70280,fpop,36517000
42114,labels,70280,fpop,38781600
42115,labels,70290,labelled_opart,12140400
42116,labels,70290,labelled_opart,9915500
42117,labels,70290,labelled_opart,9763200
42118,labels,70290,fpop,32860700
42119,labels,70290,fpop,31262000
42120,labels,70290,fpop,31014100
42121,labels,70300,labelled_opart,8880800
42122,labels,70300,fpop,31393000
42123,labels,70300,fpop,33031400
42124,labels,70300,labelled_opart,9601100
42125,labels,70300,fpop,34278400
42126,labels,70300,labelled_opart,10839700
42127,labels,70310,fpop,34064700
42128,labels,70310,labelled_opart,9531300
